tweet_id,customer_message,predicted_intent,similar_customer_message,historical_reply,retrieval_similarity,draft_reply,decision,escalation_reason,reply_score,max_score,reply_quality,quality_reason
2332645,@sprintcare Yes. It’s only the apps we’re having issues with.,WEBSITE_OR_APP,@sprintcare Yes...having issues tonight...GA,Hey. I see you're having service issues. How long has this been happening? Anyone else affected? Is it in multiple locations? - DW,0.6155,Hey. I see you're having service issues. How long has this been happening? Anyone else affected? Is it in multiple locations? - DW,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
2566078,@sprintcare That link does not tell me anything. Do you expect customers to search through that?,OTHER,@sprintcare That link does not work,"@198737 Is this an offer you see on https://t.co/0qT1rLBLtN? If so, can you provide a screenshot of the offer? - DW",0.5541,"@198737 Is this an offer you see on https://t.co/0qT1rLBLtN? If so, can you provide a screenshot of the offer? - DW",ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
2322039,"@sprintcare I need to transfer ONE line from my Sprint account to Verizon for business purposes. The rest are intended to stay with Sprint. Sprint locked my phone on Wednesday, indicating that it might take up to 48 hours to unlock. Why it takes that long, i am unable to discern.",ACCOUNT_OR_SECURITY,"@sprintcare It's unlocked now. I don't know if you are responsible for getting it resolved, but if so thanks. I get the 48 hours. But according to YOUR timeline, 48 hours expired 48 hours ago. That's what's got me so mad.","@672865 Hello Mark, we hate that you having this issue for the unlock in 48 hours is standard for everybody here at sprint trying to get there phone unlock. If you can send me the phone number to the account through direct message I can check to see if its unlocked.",0.253,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,ESCALATE,Account or security issue requires human review,3,4,GOOD,Missing security guidance
258293,"@sprintcare you have my contact info , you couldve reached me if you were serious about helping with the matter you created, but i have to wait days, BS",CUSTOMER_SERVICE,@sprintcare Contact now,@263043 Hello we will contact you shortly.,0.4085,@263043 Hello we will contact you shortly. Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1592238,@sprintcare Yes but your stores are out so nothing I can do,OTHER,@sprintcare Yes,@247389 Hi there! Are you referring to our lease? - IR,0.7175,@247389 Hi there! Are you referring to our lease? - IR,ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
189128,"@sprintcare I referred 3 people and all of them received their gift cards, but you guys sent me a message saying I was ineligible!! That makes no sense!",OTHER,"@sprintcare How can the people I referred get their gift cards, but the person who referred them not? THAT MAKES NO SENSE!! Not only that your service",@160379 We apologize for any inconveniences you having with your sprint services. How can we help you today?,0.5965,@160379 We apologize for any inconveniences you having with your sprint services. How can we help you today?,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
268467,@sprintcare Plus I have requested multiple inquiries in the past and never received a credit,OTHER,@sprintcare Plus you are in my backyard here in Kansas!,"@818589 We will gladly, check us out at https://t.co/9ABiXqmY33 -CP",0.4677,"@818589 We will gladly, check us out at https://t.co/9ABiXqmY33 -CP Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1710420,@sprintcare Now I upgraded to the iPhone 8 plus and I’m still having reception issues,DEVICE_OR_UPGRADE,@sprintcare Thanks for reply. This is worrisome since we surrendered our iPhone 7’s and upgraded to iPhone 8 Plus on promo.,"@433704 Hello Lonnie, yes you have the 14day satisfaction guarantee.",0.571,"@433704 Hello Lonnie, yes you have the 14day satisfaction guarantee.",AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
1715844,@sprintcare Yes. I also had to get a new phone last week,DEVICE_OR_UPGRADE,"@sprintcare Yes, it was. I should have a new SIM card in a couple of days.","@209852 Thank you so much for reaching out to us, we do apologize for this inconvenience. Was your issue resolve? -JM",0.3806,"@209852 Thank you so much for reaching out to us, we do apologize for this inconvenience. Was your issue resolve? -JM Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
261040,@sprintcare I can never understand what they are saying and sometimes no one says anything at all. Quit answering few days ago.,OTHER,"@sprintcare Couldnt tell ya, like i said broken English on other end, and i quit answering a few days ago. No voice mail or emails sent to me.",@178151 Can you please explain exactly what is happening? When they contacted you what was said on the call? -DR,0.478,@178151 Can you please explain exactly what is happening? When they contacted you what was said on the call? -DR Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
2733138,@sprintcare @116447 Calling now,CALLING_ISSUE,@sprintcare @116447 8018654729,"@134199 Team @116447 was unable to reach you at telephone number ending 5629. However, I look forward to speaking with you to discuss this matter in detail. I will try again shortly.",0.69,"@134199 Team @116447 was unable to reach you at telephone number ending 5629. However, I look forward to speaking with you to discuss this matter in detail. I will try again shortly.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
347412,@sprintcare  https://t.co/l6QPUrj8m0,OTHER,@sprintcare  https://t.co/aHjin7KZUA,@205104 Could you tell me what makes you feel that you are being lied to? -SW,1.0,@205104 Could you tell me what makes you feel that you are being lied to? -SW,ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
2080918,"@sprintcare @115725 @ATT @115911 Back in Kansas and my boss got me MetroPCS for a month and what can I say? No dropped calls but Overland Park, KS should be ashamed #Sprint",CALLING_ISSUE,"@sprintcare @115714 You guys dropped the ball today.  Moving my other 2 lines next month. #11yearswasted 
What’s up @115725 @ATT or @115911?","@737193 Hey, this is very unpalatable to hear. I'll like the opportunity to change your views, DM us to further assist! - AW",0.3804,"@737193 Hey, this is very unpalatable to hear. I'll like the opportunity to change your views, DM us to further assist! - AW Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2896245,@sprintcare I sent you all a DM yesterday. What on Earth are you guys going to do about this situation? Because of all of this my dad isnt going to have a phone for a additional 3 days and isn't going to be getting our original telesales order the AD. told us to cancel. Im beyond furious ATP,DM_OR_FOLLOW_UP,@sprintcare When is the scale going to be over,@779304 Thanks for reaching out to us. We understand that you need to take some time to see what's the best option for you. Please feel free to reach back out to us if you would like to accept the offer proposed to you. Thank you for choosing Sprint. -SD,0.3513,@779304 Thanks for reaching out to us. We understand that you need to take some time to see what's the best option for you. Please feel free to reach back out to us if you would like to accept the offer proposed to you. Thank you for choosing Sprint. -SD Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Meets basic support-reply criteria
1359462,@sprintcare I mean is sprint just trying to milk money out of people who need new phones by upping their phone plan?,PLAN_OR_PRICING,@sprintcare I probably just need a new phone,@402863 We'd hate to see you leave. Allow us the opportunity to change the way you feel. Tell us what's happening so we can look into the issue. -BC,0.2589,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
850587,"@sprintcare You tell me, this company is horrible and I’m sick of how you handle business",GENERAL_FEEDBACK,"@sprintcare Johnstown NY. Handle your business. Also, that's only ONE location. Check what others are saying. I'm by no means unique. You made miatakes.",@446244 Just give us some feedback and we will be happy to provide you will the information needed. - RM,0.4486,@446244 Just give us some feedback and we will be happy to provide you will the information needed. - RM Please verify the specific account details before sending.,ESCALATE,Customer frustration: horrible,1,4,WEAK,Weak acknowledgement/help
1727819,@sprintcare Not personally. An issue being discussed in our local news with a recent victim who could not be located when she called 911 with her cellphone.,CALLING_ISSUE,@sprintcare I personally own 4 phones an you mean to tell me I couldn’t call out on neither one,@323294 This definitely not the kind of feedback we like to receive. Is the issue impacting other Sprint devices around you. -TR,0.2894,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2501385,@sprintcare The manager called me twice with in 20 mins and told me she wouldn’t be calling me back. And to call her directly at 888-211-4727... this,CALLING_ISSUE,@sprintcare The 888 211- 4727#. Then some lady who was supposed to offer me stuff to stay got an attitude with me so I told her I was done and ended our call.,@639450 Who did you speak to concerning this? - IR,0.4239,@639450 Who did you speak to concerning this? - IR Please verify the specific account details before sending.,ESCALATE,Customer frustration: manager,2,4,ACCEPTABLE,Weak acknowledgement/help
374975,@sprintcare iPhone 6,DEVICE_OR_UPGRADE,@sprintcare Iphone 7,@559121 Hey Jeffrey. This is unfortunate. We have a calling Plus feature on select devices to combat this issue. What's your current device? - DW,1.0,@559121 Hey Jeffrey. This is unfortunate. We have a calling Plus feature on select devices to combat this issue. What's your current device? - DW,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
2080197,"@sprintcare Yes these are already on my block list. However, additional numbers call me daily and I’m in the Czech Republic",CALLING_ISSUE,@sprintcare And now it works...I'm guessing someone added the site to a block list incorrectly?  thanks!,@504717 Hello I am sorry you are having this issue what are you blocked from please. -FR,0.4254,@504717 Hello I am sorry you are having this issue what are you blocked from please. -FR Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1130801,@sprintcare That was the cost to clean up my devices,PLAN_OR_PRICING,@sprintcare Will it cost anything or is it covered by insurance ?,"@675143 Hello! Please advise her to visit her closest Sprint repair center, here's a link to our store locator site: https://t.co/cj6DFeSaGj . LM -.",0.5088,"@675143 Hello! Please advise her to visit her closest Sprint repair center, here's a link to our store locator site: https://t.co/cj6DFeSaGj . LM -.",AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help; No clear next step
169028,"@sprintcare I did. Doesn't recognize last 4 of my social, even though it did minutes ago. Got text showing password changed. Add full bars no data. Done with Sprint.",NETWORK_COVERAGE,@sprintcare I did.,"@115712 Can you please send us a private message, so that I can gain further details about your account?",0.3212,"@115712 Can you please send us a private message, so that I can gain further details about your account? Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
2026711,"@sprintcare Thanks, but I just want to add a GB of data this month only, because I've already used the 3GB on my plan.",MOBILE_DATA_ISSUE,"@sprintcare No thanks, y’all just suck.",@771199 We would hate to lose one of our valued customers. Please send us a DM so we can further assist. -AT,0.3145,@771199 We would hate to lose one of our valued customers. Please send us a DM so we can further assist. -AT Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1850669,@sprintcare And the amount I was promised to pay is nowhere near what I'm paying,OTHER,"@sprintcare Currently in 30043 near Gwinnett Arena, but it's been spotty further north too.",@227216 Let's check on that service for you. Please send us a DM with your nearest cross street and zip code? -R.A,0.2754,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1319236,"@sprintcare I have been trying since 3am when maintenance was reportedly finished and I'm still waiting in the ""lobby.""",OTHER,@sprintcare @427071 3AM PT???,@427071 We understand that u are having issue at this time. Are currently maintain the https://t.co/0qT1rLBLtN platform and this will end at 3:00AM,0.392,@427071 We understand that u are having issue at this time. Are currently maintain the https://t.co/0qT1rLBLtN platform and this will end at 3:00AM Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
2114643,@sprintcare My phone doesn’t have service and it’s turning on and off.,DEVICE_OR_UPGRADE,@sprintcare My phone doesn’t have data because it’s been searching for 3 hours,"@347899 What's up? Please, tell us a bit more of what's going on buddy? - FS",0.4967,"@347899 What's up? Please, tell us a bit more of what's going on buddy? - FS Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1255387,@sprintcare @414358 I had sprint too best thing I did was leave them,OTHER,@sprintcare @499873 They do help the best they can...,@499873 Hello! We would love to help. Can you please have the customer DM her number and an agent will reach out to assist her.,0.353,@499873 Hello! We would love to help. Can you please have the customer DM her number and an agent will reach out to assist her. Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
2870253,"@sprintcare She talked to support and the dude said ""we don't know when or even IF we'll get more."" What kind of service is that?",CUSTOMER_SERVICE,@sprintcare I talked to someone got nowhere,"@152126 This isn't what we like to hear from our customers. Please send us a DM, we want to assist you resolve any issues you might have. -LR.",0.3634,"@152126 This isn't what we like to hear from our customers. Please send us a DM, we want to assist you resolve any issues you might have. -LR. Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1571314,@sprintcare Unless you have an iPhone X that I’ll go home with today nothing.,DEVICE_OR_UPGRADE,@sprintcare so unless I pay your demands my bill will be $35+ higher indefinitely,@343599 Hey there! Please elaborate a little on the issue at hand so we would be able to further assist you. We're always here eager to assist. - KP,0.4209,@343599 Hey there! Please elaborate a little on the issue at hand so we would be able to further assist you. We're always here eager to assist. - KP Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2424912,@sprintcare just answer why y'all have bad service I'm sure everyone is wonding why lmao,OTHER,@sprintcare @350153 Lmao 😂😂,"@350153 Please follow us on twitter, so that we can continue to assist you. -JC",0.3987,"@350153 Please follow us on twitter, so that we can continue to assist you. -JC Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1917525,@sprintcare I held Verizon for 19 years without ever having this kind of problem,OTHER,@sprintcare It was the 6 so no.  I held out from getting a new phone specifically got the iphone X.,"@560938 How long have you had the device?  If less than a year, you can contact Apple at 8006927753 as it may be covered under warranty. -Felicia R",0.3307,"@560938 How long have you had the device?  If less than a year, you can contact Apple at 8006927753 as it may be covered under warranty. -Felicia R Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
2701244,"@sprintcare I have been having this issue in my area for a while now with various devices. I'm currently using the S8+. Perfect condition. I have factory reset it, updated the prl and profile.",DEVICE_OR_UPGRADE,@sprintcare @529923 The phone must be in perfect condition,"@529923 The amount depends if u'd like to upgrade in 12mo, or if u want to own the device at the end of the contract. Pls send us a DM to help -AG https://t.co/rMApsV8PQY",0.3325,"@529923 The amount depends if u'd like to upgrade in 12mo, or if u want to own the device at the end of the contract. Pls send us a DM to help -AG https://t.co/rMApsV8PQY Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1747688,@sprintcare I'm Interested in saving money on my current family plan,PLAN_OR_PRICING,@sprintcare I’m interested if it will help service,@673693 If this is something you might be interested in please let us know. -FR,0.3686,@673693 If this is something you might be interested in please let us know. -FR Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1319257,@sprintcare It kicked me out!!!! Of the process,OTHER,@sprintcare Also it kicked me out of the secure messaging so looks like I’m getting more run around,"@316712 Hi, we are going to reach out to you via the secured message platform. -FA",0.4327,"@316712 Hi, we are going to reach out to you via the secured message platform. -FA Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
2268738,@sprintcare Cancel my services then.,OTHER,"@sprintcare Already switched, Daulton. You could help my cancel my services, however.",@558804 Hello there Ryan! We hate to hear that your thinking of leaving Sprint and would like to see what we can do to try and keep you as a valued Sprint Customer. Please DM us so we can help. -Daulton,0.4929,@558804 Hello there Ryan! We hate to hear that your thinking of leaving Sprint and would like to see what we can do to try and keep you as a valued Sprint Customer. Please DM us so we can help. -Daulton Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
2023152,"@sprintcare Pues es verdad,,",OTHER,@sprintcare @305127 A pues mejoren el servicio!,@305127 ¡Hola Eduardo! Esa no es la clase de comentarios que nos gustaría escuchar de nuestros clientes (1/2) -EF,0.4494,@305127 ¡Hola Eduardo! Esa no es la clase de comentarios que nos gustaría escuchar de nuestros clientes (1/2) -EF Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
1798715,@sprintcare I just did.. thanks,GENERAL_FEEDBACK,@sprintcare Just did...thanks.,"@122830 Something isn't right, please send us a Direct Message, so that we can further assist you. YP",1.0,"@122830 Something isn't right, please send us a Direct Message, so that we can further assist you. YP",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Meets basic support-reply criteria
1823921,@sprintcare Done.,OTHER,@sprintcare 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂fuckyøu😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,"@821705 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk!",1.0,"@821705 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk!",ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
369656,@sprintcare @203578 We want generation three of pocket monsters,OTHER,@sprintcare @203578 We want gen 3,@203578 Let's help. Please elaborate on what you're speaking about. -JT,0.6155,@203578 Let's help. Please elaborate on what you're speaking about. -JT,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
43475,@sprintcare Thank you! I will definitely look into this.,GENERAL_FEEDBACK,@sprintcare no thank you,@289304 Hey there! Are you a Sprint customer? Do you require assistance? - RA,0.5952,@289304 Hey there! Are you a Sprint customer? Do you require assistance? - RA,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Meets basic support-reply criteria
1095679,@sprintcare Lol please stop. You’re fine. CHILL.,OTHER,@sprintcare Lol,@458091 Hi! Thank you for chatting.  How can I help you? -SH,0.5983,@458091 Hi! Thank you for chatting.  How can I help you? -SH,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1514701,@sprintcare It’s been 3.5 hours and @115714 still hasn’t been able to activate my phone. Developing nations have more seamless service than them.,DEVICE_OR_UPGRADE,@sprintcare Shit are the agents working?  U should be able to activate ur phone without talking to someone.,"@424922 To activate your device, visit https://t.co/WBaPWsWjPb  and follow the on-screen instructions. -TN",0.3677,"@424922 To activate your device, visit https://t.co/WBaPWsWjPb  and follow the on-screen instructions. -TN Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
94291,@sprintcare @116447 But what is Sprint's plan to improve network and coverage? That's what all customers want. Not specifically me. All of US. What is your plan?,NETWORK_COVERAGE,@sprintcare Really ?  What could you possibly do?  You have to improve your network in Southern NJ,@382791 We'd like to look into this for you. Please follow us so that we can DM you and further assist. -KA,0.3379,@382791 We'd like to look into this for you. Please follow us so that we can DM you and further assist. -KA Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
971474,@sprintcare Always!!!! Las Vegas and fortunately I'm leaving next mont 🏃🏻‍♀️💨💨💨,OTHER,@sprintcare I’ve already tracked my phone!... my phone is at the ups facility in Las Vegas.. just waiting for it to hop on truck in the morning,@381967 Hey there. Check out our Coverage in Louisville by visiting https://t.co/6jYwwzn8ok. New and Improved! - DW,0.5148,@381967 Hey there. Check out our Coverage in Louisville by visiting https://t.co/6jYwwzn8ok. New and Improved! - DW,ESCALATE,Customer frustration: leaving,2,4,ACCEPTABLE,Does not request clarification
2234821,"@sprintcare And then they tell me on the phone that they take it out by midnight, and it wasn’t even anywhere close to midnight. I am told new information every time and I’m tired of dealing with it",DEVICE_OR_UPGRADE,@sprintcare No DM’s this time tired of this crap from sprint,@172379 We'd like to take a look into that area to check the services. Please send us a DM to further assist. - EG https://t.co/rMApsV8PQY,0.3151,@172379 We'd like to take a look into that area to check the services. Please send us a DM to further assist. - EG https://t.co/rMApsV8PQY Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1332958,@sprintcare I preordered it,SHIPPING_OR_ORDER,@sprintcare I preordered the iPhones x and says I should be getting it by nov 3 but still haven’t got any shipping info ?,@523007 Hey! Hope you’re doing well today. How can I help? -ES,0.5294,@523007 Hey! Hope you’re doing well today. How can I help? -ES,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
2501409,@sprintcare Yes,OTHER,@sprintcare Yes,"@122141 We completely understand in order to assist you, please send us a DM. -KA",1.0,"@122141 We completely understand in order to assist you, please send us a DM. -KA",ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
187757,@sprintcare Please bring back 1311! I cannot login as the account holder!,ACCOUNT_OR_SECURITY,@sprintcare If I bring more than 1 than does it multiply?,"@138022 According to the link you've sent, I can see this offer. And it simply means that if you bring a Pixel 2 or Pixel 2XL and switch to Sprint you would get a $350 Visa® Prepaid Card. - LP",0.4824,"@138022 According to the link you've sent, I can see this offer. And it simply means that if you bring a Pixel 2 or Pixel 2XL and switch to Sprint you would get a $350 Visa® Prepaid Card. - LP Please verify the specific account details before sending.",ESCALATE,Account or security issue requires human review,2,4,ACCEPTABLE,Weak acknowledgement/help; Missing security guidance
1537158,@sprintcare @115714 pre ordered a phone and it was auto shipped to the address on file that was damaged to Harvey. Fix your system,DEVICE_OR_UPGRADE,@sprintcare How can I get added since I already pre ordered,@459121 This promotion is available with eligible trade -in for new and existing customers. You can find out more @ https://t.co/OLXF2ShjmN. -EG,0.3098,@459121 This promotion is available with eligible trade -in for new and existing customers. You can find out more @ https://t.co/OLXF2ShjmN. -EG Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
28554,@sprintcare Just refund for all paid &amp; tell me how to return. 1st conversation w/ u promised ttl refund w/o penalty. Downhill ever since @115714 #fedup,BILLING_CHARGES,"@sprintcare I have already done this. Time ran out, so I had to call AGAIN abt the tablet that costs more than disclosed. @115714 #fedup",@122249 I know this is confusing and I promise to get down to the bottom of it. Shoot us a DM so we can further discuss. - SP,0.2801,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1951885,@sprintcare Done!,OTHER,@sprintcare 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂fuckyøu😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,"@821705 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk!",1.0,"@821705 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk!",ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
201758,"@sprintcare Aw, man! I literally just returned it yesterday! If what I’m looking into now doesn’t work out, I will come back to you!",OTHER,@sprintcare @268318 This still doesn't work.,@268318 Please try again using the website 'https://t.co/0qBF3Cekat' as maintenance has now been completed. -JC,0.3659,@268318 Please try again using the website 'https://t.co/0qBF3Cekat' as maintenance has now been completed. -JC Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
94255,"@sprintcare I have reached out to your connectivity departments, several times. We have gone through everything, including a visit to a corporate store. No resolution. Your service in Delaware is trash. I always have to resort to my @115725 work phone for coverage. Your network is dangerous",NETWORK_COVERAGE,@sprintcare I've done ##873283# with no resolution and service request is 2536697.,"@330590 We apologize for all the inconvenience you were experiencing, we would like to further assist you with your issue. -JG.",0.2511,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2571011,@sprintcare Thought u we’re gonna reach out to me,OTHER,@sprintcare I thought it was done all ready 🙃,@425695 Our Support team is currently unavailable until this maintenance is completed. - VC,0.5226,@425695 Our Support team is currently unavailable until this maintenance is completed. - VC,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1203091,@sprintcare I'm at 202-558-8977. I'm available between 12 and 2 today. Have been calling for weeks.,CALLING_ISSUE,@sprintcare Ok. Tyvm. I am available to call after 12 pm EST. 7652594302,@486520 Hey there! We'd like to address  this issue. Please send us a DM So we can further assist. -JR,0.3666,@486520 Hey there! We'd like to address  this issue. Please send us a DM So we can further assist. -JR Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
1343935,"@sprintcare Not anymore, I am still annoyed at how I was treated over chat and how long it took to pre order my phone through sprint.",DEVICE_OR_UPGRADE,@sprintcare Not anymore,@491653 Hi! Are you still having service issues? -Resolution Sup TM,0.4488,@491653 Hi! Are you still having service issues? -Resolution Sup TM Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1362738,@sprintcare Via phone.,DEVICE_OR_UPGRADE,@sprintcare Now I’m back on the phone rediculous !!!,"@452328 Hi, I am showing we verified any outstanding credits were applied.  I would be happy to look again, just send us a dm.",1.0,"@452328 Hi, I am showing we verified any outstanding credits were applied.  I would be happy to look again, just send us a dm.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
383623,"@sprintcare None of your reps can figure out why I can’t activate my iPhone, and ur website... omg! Login fails half the time, buttons don’t work...",WEBSITE_OR_APP,@sprintcare Don’t work.,@381927 Refresh the page and order at https://t.co/0qBF3Cekat. -LK,0.2861,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2072877,"@sprintcare Porque me venden internet ilimitado y no tengo , creo que eso es un robo",MOBILE_DATA_ISSUE,"@sprintcare Siempre lo mismo, me venden internet ilimitado pero no tengo",@180411 Gracias por  contactarnos a través de este canal William. Envíenos un DM con mas información para ayudarle con este inconveniente. - LM,0.4581,@180411 Gracias por  contactarnos a través de este canal William. Envíenos un DM con mas información para ayudarle con este inconveniente. - LM Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
